lead_id,market,beds,sqft,baths,age,lot_acres,school_score,month,true_U,true_value,day,v_hat,v_lo,v_hi,unc_halfwidth,v_hedonic,rate_dev,true_demand,urgency,has_agent_quote,repair_true,repair_est,analyst_id,in_experiment,exp_offset,v2,spread_algo,spread,offer,past_hpa_12m,true_self_apprec,true_seller_belief,true_log_reservation_net,true_k,true_accept_intercept,true_p_accept,accept,v_hat_resale,true_value_at_list,list_exp_offset,list_exp_arm,in_list_experiment,list_ratio,list_price,dom,sold_60d,true_p_sold_60d,sale_price,holding_cost,gross_profit,contribution,true_list_ratio_policy,seller_stated_value
11263,2,3,2017.0,2.0,34.3,0.221,6.7,12,-1.9722038650817575,267890.6118587766,353,301577.1068154737,280687.2567584824,333850.6729755194,0.08672636092412134,306892.38433797826,-0.0008773110005055214,-0.7949742957139652,medium,0,15304.461150743091,11300.0,21,0,0.0,1,0.07569054436964855,0.0983452543746981,245539.57419134674,0.05,0.0988810732617958,295733.82377099764,12.511711227268957,22.0,0.8487238750328452,0.2038784210629685,0,301838.34316527814,268122.6678206095,,,,,,,,,,,,,0.9649027387747942,301266.6944583098
19901,4,4,2067.0,2.5,5.6,0.193,4.9,12,-1.8037490865239014,374334.6711009155,358,391705.2424684817,369304.8301342221,415182.57413777505,0.05854798011685691,392407.56304189155,-0.0014518072507827828,1.159660710496551,low,0,9910.316466342692,10500.0,20,0,0.0,1,0.061419192046742774,0.09307335604544288,325162.65884792205,0.02,0.08866828308937699,409042.2792243122,12.827544413890577,30.0,0.8699479887751619,0.039393664458433564,0,392015.43536425824,374631.10817407444,,,,,,,,,,,,,0.9725051675337046,
13467,3,4,2171.0,2.5,48.0,0.2,1.2,1,-0.547271371269169,294112.250732982,26,289067.9033666117,273206.9241709596,323093.2428960297,0.08385574359422243,294650.1216196409,0.00634588150287197,0.13113800805737486,medium,1,13209.658560734833,17600.0,8,0,0.0,0,0.06854229743768897,0.08814377437329794,231534.9721453722,0.07,0.08987984102253171,321771.39522986877,12.600906498677238,33.0,1.0081938981376077,0.0007537651421108849,0,289971.2485703636,295031.35966195696,,,,,,,,,,,,,0.9988612868618489,323496.2969470084
8550,2,5,2180.0,3.0,20.6,0.391,7.2,4,0.8815852955805561,401258.6254712987,472,380151.0132745736,358423.2479149553,421471.5354950055,0.08101884944157156,389914.771710372,0.002939999309182788,1.3440916264857063,low,1,1000.0,800.0,24,0,0.0,1,0.07340753977662864,0.07021962564549723,333649.4007699479,0.05,0.022385591062642006,410342.32968711335,12.860686489209384,45.0,1.1408676371410373,0.005031698029849208,0,380480.31301529653,401606.20934380335,,,,,,,,,,,,,1.03876145567547,
10794,0,4,2084.0,2.0,41.9,0.133,8.0,6,1.0376438131475403,257420.381357786,518,247458.9877137569,224439.7903420737,267927.9102839657,0.08855523805202825,250076.05151704722,0.006118362912681703,0.8755617113673606,low,0,3188.8297995234916,2500.0,16,0,0.0,1,0.0704220952208113,0.06230394116593706,217168.3681165688,0.01,0.06203934524926423,273896.3688391195,12.479887380395406,30.0,1.0215681767771727,0.008817095402309015,0,247587.9637313007,257554.5492695231,,,,,,,,,,,,,1.0170500250485734,263269.78331928403
14242,5,2,989.0,1.0,23.2,0.258,4.9,5,-1.5160569474270427,221906.9659951418,483,243923.5112466663,225788.47608820934,264527.72910156654,0.07917373361884295,244545.64860522962,0.004851913732182811,-0.5314707936730886,low,1,11328.083771436703,15500.0,17,0,0.0,1,0.07266949344753719,0.10153527389011174,191460.49516166496,0.09,0.062355168623483746,236184.52628980993,12.29342821137385,45.0,1.1239598226837273,0.008403609651701897,0,244935.65191465343,222827.75080856713,,,,,,,,,,,,,0.9926656758250415,242219.97544547776
10901,5,3,1904.0,3.0,6.4,0.263,6.5,3,-0.9286642601649061,439199.7677912217,446,446098.51904267777,422463.3683790149,478932.9311178238,0.06272891404367709,442451.9952012881,-0.0007917130033265399,0.6284214804368992,low,1,4476.829168246995,7800.0,2,0,0.0,1,0.06609156561747084,0.09494641115996322,373638.1396836671,0.09,0.13529158410513983,502826.8848694559,13.002908261629074,45.0,1.1461184541880232,0.0013751514635224026,0,447949.5683767263,441022.19132095866,,,,,,,,,,,,,0.9951214405039327,499150.16010631213
5693,2,5,2814.0,2.5,22.5,0.422,8.0,1,-0.1706492875059718,459321.70735538984,378,446361.27173752506,414708.42350467545,498226.6549537692,0.09173971229110922,464718.2637254537,-0.003796290997658348,1.88980292957475,high,0,4607.3988594364155,4400.0,24,1,-0.02,1,0.07769588491644369,0.06556529559224618,390377.399428247,0.05,0.07724335987820356,496207.5128516883,12.957326559240693,12.0,0.9554803782510414,0.49149895922656894,0,446747.9250566516,459719.58744477236,,,,,,,,,,,,,1.0309272781133767,493095.65894663794
17276,4,4,2203.0,2.5,3.6,0.083,8.8,8,-1.1273046147320736,443101.40402208426,226,460966.22690860945,430868.95287256,502415.5496667158,0.07681178761732621,452092.7130351579,-0.004154880504367145,-0.3215534443177731,low,0,6310.1887668136,7200.0,22,1,0.01,0,0.06872471504693049,0.08337490517332623,392284.90010656766,0.02,0.02622003126081107,454873.1905853213,12.9333887612209,30.0,0.7298066476307461,0.29327166754668454,0,461331.26784571534,443452.2977368839,,,,,,,,,,,,,0.9560096906447626,
4436,0,4,2400.0,2.5,31.5,0.163,6.1,1,0.40120246240538016,288910.66299869877,5,266979.12437236804,248227.59492942638,286557.59109519946,0.07179674259358393,268322.4033944532,0.004127363846639545,-0.32610003874324317,low,0,5395.728985071488,6400.0,15,0,0.0,0,0.06371869703743357,0.07166252499267046,228097.76998089353,0.01,0.021079161437055488,295065.29687592183,12.485555375161525,30.0,0.9214911996843617,0.02876857577494446,0,267118.27431615064,289061.2436952569,,,,,,,,,,,,,1.0162736730785495,289488.9256951805
439,1,2,1598.0,1.5,18.5,0.184,8.1,4,-0.17334394358415253,231794.7589436493,468,241168.1437703465,231482.52231823388,266071.08113017445,0.06962956112364527,246924.33360099365,0.003430279455963125,-0.1775427745485899,low,0,7194.777028452572,8500.0,21,1,0.01,1,0.06585182444945811,0.08026472314169686,201252.44229150537,0.03,-0.016525366234342448,227995.74218752846,12.249788217624234,30.0,1.1449034229113726,0.5051790194454897,0,241583.3761150071,232193.8526204985,,,,,,,,,,,,,0.9965986857351998,223691.83022583663
22678,3,3,1399.0,3.5,16.7,0.118,7.1,8,0.7254493823357752,296593.9723506792,211,290812.90519465186,272902.4319344955,308445.88829772937,0.0612160431181179,288958.3305507742,-0.0030770709879741178,-0.11946951560912175,high,0,1292.5215047814063,1000.0,19,1,-0.01,0,0.05948641724724717,0.04862708882657893,261130.87496210344,0.07,0.07778109652374496,320584.2792385728,12.528723017164673,12.0,0.782210123081534,0.5276861228914099,0,291721.7035774442,297520.8367284407,,,,,,,,,,,,,1.0012510255685665,318933.2787096548
15351,0,3,1224.0,2.5,49.0,0.164,5.1,8,0.20214982394839912,162516.19140613734,229,159464.31414894527,147504.39192125885,184652.91262783637,0.11230998193838193,160585.36417197844,-0.004609810316599587,-0.9211920210842284,low,0,7954.288249208307,7700.0,3,1,0.01,0,0.07992399277535278,0.09282930423513124,128988.137108719,0.01,0.0381564730905769,168837.0602518555,11.947215976186515,30.0,0.7205807715810096,0.00927029125956303,0,159547.42720282663,162600.8951032938,,,,,,,,,,,,,0.9850048256351434,168947.27168893206
16191,5,3,2085.0,2.5,16.9,0.219,4.2,2,-0.8371504981351463,399944.4124660915,38,418852.7170982106,382190.50733338663,431184.39669901424,0.06030831929418223,408843.9162855872,0.004920886376684669,0.9103080127104365,low,0,7568.924432272505,7200.0,15,0,0.0,0,0.0651233277176729,0.08190515917533636,356403.882778349,0.09,0.055074708743814114,422589.08530337707,12.87687074761479,30.0,1.0521192175287815,0.14938825415329435,0,420590.7122045671,401603.9491082227,,,,,,,,,,,,,1.0138151065368142,447506.96415474266
23751,0,2,993.0,2.5,47.1,0.13,4.1,8,2.0812872899091786,143729.07536527707,224,128842.7097467826,121468.13184662709,163718.64815846746,0.14924872775399756,131759.6667074163,-0.00334155572333827,-0.9211920210842284,medium,1,3324.7579183814228,2600.0,13,0,0.0,0,0.09469949110159903,0.08340768710268172,109054.10183942218,0.01,0.09292807412689566,157725.81548387042,11.851228377947859,33.0,0.7362109106977288,0.0005166924807354688,0,128909.86277179986,143803.9871877052,,,,,,,,,,,,,1.0243332775036893,161607.75682347798
20544,3,3,2022.0,2.5,46.0,0.223,8.4,11,-0.2643202113256445,334545.8874152059,324,359397.3625090909,330939.3697053532,393575.5814636101,0.08666896939299207,357991.2589965437,-0.002171411716301145,-1.0946500708767752,medium,1,8817.182703848188,9600.0,17,1,0.01,1,0.06966758775719684,0.06797282260130859,307398.2412184277,0.07,0.11450384464623369,375131.9748215933,12.727237157765103,33.0,0.7378426097412546,0.09310457914735931,1,360520.4892204364,335591.35257862177,0.0,0.0,0.0,0.9881118149099343,356234.55491582275,3.0,1.0,0.37749373886356596,339576.64958913426,2609.224851816,23361.225666858358,12262.584575314002,0.9881118149099343,373582.8943672857
9250,3,5,2712.0,3.5,13.4,0.291,5.7,4,-0.7932851808520079,459500.9796576469,452,465144.0264571831,440462.2160303737,498429.2222071366,0.06181846564017501,466532.66648970667,-0.0006238927507678516,-1.7773851650030013,medium,0,8976.690561650268,6500.0,13,0,0.0,1,0.059727386256070006,0.08242191130225585,397048.7654428959,0.07,0.08380609250513986,499669.6431259366,13.009515363254708,22.0,1.1493312432770388,0.1915313756293185,0,466597.61442201864,460936.9329449498,,,,,,,,,,,,,0.9731041225016799,
10704,2,3,1429.0,2.0,8.8,0.177,4.0,3,-1.6862756187094896,223767.31044421933,82,243843.2016020745,221345.07081259773,256682.6259064537,0.07405875646042848,234324.6935489652,0.004751603861777483,-0.713620570899331,high,1,11066.303457480295,16600.0,0,0,0.0,0,0.0706235025841714,0.08794003486742924,193607.46187089873,0.05,0.07065914293107116,240150.51250382274,12.238478352048132,18.0,1.1468373605984965,0.49470293523493236,0,244054.42687903205,223961.14530125898,,,,,,,,,,,,,0.9546125823285022,233682.55820646757
14491,3,3,1588.0,2.5,16.3,0.167,5.2,5,1.3706280959547845,305572.94373353646,481,283288.80237256276,273197.9625216494,308038.62191771774,0.060014250553573234,287592.217811682,0.004857893286868043,-0.32099535776797883,low,1,1000.0,800.0,15,1,0.0,1,0.0590057002214293,0.06498307345885944,249915.38519928604,0.07,-0.006065281660312824,303725.1670695864,12.542838150495129,45.0,1.1276511575235542,0.017976145003698877,0,284174.08772565617,306527.86764554185,,,,,,,,,,,,,0.9820896082374535,
24321,4,4,2048.0,1.5,39.9,0.194,6.0,3,-2.214757897906328,333432.3969660457,436,368999.7587115808,333947.4234780891,399259.06955908873,0.08931346873940438,364693.6984919669,-0.0005855078636297969,-1.5288787955381482,low,0,17871.465210744886,18700.0,14,0,0.0,1,0.07372538749576177,0.09590622539885892,296460.3967448843,0.02,0.033408475348478024,344760.0309004874,12.65238579207011,30.0,1.1349640144854738,0.39018321056480243,0,369291.9710469948,333696.443370196,,,,,,,,,,,,,0.9153464832315842,
4150,0,2,1725.0,2.5,22.0,0.159,5.7,5,0.8074348500363929,218363.75899807937,121,209241.64321037813,191100.7755463858,227744.05028315945,0.08771075116970817,208785.27307355977,9.18177791720729e-05,-0.31462586197906806,low,0,4282.901764311892,5400.0,18,1,0.0,0,0.07008430046788328,0.07466096537945688,177757.3779701885,0.01,0.03306672328533922,225705.04014261145,12.261811650671943,30.0,1.1179265796773306,0.016444591921211962,0,209350.7002872494,218477.57053619187,,,,,,,,,,,,,1.017562440636993,
12566,1,5,2735.0,3.0,35.5,0.047,8.6,12,0.9298591871243314,337961.14298429916,336,331662.99587912497,314591.07391286717,368002.7340487411,0.07840837510673193,366511.61960532493,-0.0021585456224215817,-0.9087404471735285,medium,0,4496.608451920345,2800.0,21,0,0.0,1,0.06936335004269278,0.052592791654341026,294836.76324344333,0.03,0.04789978505075339,354543.3815316529,12.662255587065168,22.0,0.780316539971053,0.3279637152187338,0,332234.0381455828,338543.0291140824,,,,,,,,,,,,,1.0372946994952428,
556,4,3,1811.0,3.0,31.9,0.321,5.4,6,-1.1672261655324065,345653.6195913024,536,356102.9908270657,333464.77293480583,390271.07845610107,0.07865216962075117,361262.51462065335,0.0048713588530833974,0.25579103274445736,high,0,12547.80319263824,13300.0,22,0,0.0,1,0.06946086784830047,0.06771119076693975,300885.68374114315,0.02,0.02335692576318102,353822.0488709101,12.638851408703188,12.0,0.9491682224483944,0.658536581299049,1,356384.9901621352,345927.3440288948,0.0,0.0,0.0,0.9848737594076746,350994.22505744925,11.0,1.0,0.802829685983558,343769.9163439695,3212.0489772601327,30336.42941018814,18530.13252432877,0.9848737594076746,353322.29977047973
6676,0,2,1368.0,2.0,14.8,0.126,3.4,5,-0.9355341016753699,158976.87053819138,133,171563.366603973,160068.51502494668,189072.78012953288,0.08326503925279649,164603.0031164707,-0.0016378503157746865,-0.31462586197906806,medium,0,7696.872804479481,7700.0,6,1,0.02,0,0.0683060157011186,0.09211447857717606,139481.72821610447,0.01,0.0022679171183803623,159337.8260581999,11.871979499164391,22.0,1.088166706883002,0.6247533362821638,1,171652.78570321616,159059.72953568838,0.0,0.0,0.0,0.9852745073224664,169125.1138642652,34.0,1.0,0.4542688460823928,160733.9954059966,2415.61220178394,13555.394385412645,7121.43229847879,0.9852745073224664,166319.84334322735
21028,2,4,2252.0,2.5,35.9,0.096,4.4,10,0.466231932678408,311547.72683764953,299,300515.590501202,276661.7392144652,324354.4679205457,0.07952067633314197,301842.31934359326,-0.007489812404529853,-1.0255809917074603,medium,0,4413.725201210156,3900.0,12,0,0.0,0,0.07280827053325681,0.0757906615534241,258813.53556493786,0.05,0.07653782858176023,336329.17613090447,12.611323773263324,22.0,0.6732465467993409,0.07103572573730545,1,300775.9073294614,311817.6000777252,0.0,0.0,0.0,0.9980626890353507,300193.2108662897,7.0,1.0,0.9184239902511429,296590.8923358942,2446.196906679784,33363.63156974621,23502.662354669075,0.9980626890353507,
2400,4,4,2277.0,2.0,27.0,0.276,4.5,4,1.151704850228957,412751.20115378656,474,392089.21086968953,371527.95659587916,431617.00423878897,0.0749572580693707,397482.0800767174,0.002881842605816501,-0.559649997438523,low,1,1000.0,700.0,4,0,0.0,1,0.06798290322774829,0.06394786910900417,346711.4807904574,0.02,0.009138499607123367,416540.4153391189,12.840122176903357,45.0,1.1384202491576114,0.06686297623583971,0,392399.70783152734,413078.0604256061,,,,,,,,,,,,,1.017383167244398,
21547,0,2,1376.0,1.5,20.5,0.136,5.1,8,0.5068239572465192,175741.47281934964,220,172519.3886772091,158832.10328683731,191416.45541300692,0.09330187956547853,170870.09486205725,-0.00502939725603616,-0.9211920210842284,low,0,2459.339872765935,3600.0,1,0,0.0,0,0.07232075182619141,0.05467918256978152,150860.20009304042,0.01,0.06851640034951478,188204.7396702473,12.068853433984001,30.0,0.7495939841937693,0.02678551488820339,0,172609.30605667568,175833.06955419015,,,,,,,,,,,,,1.0138505454171476,
19690,1,3,1962.0,2.0,3.3,0.251,6.9,4,-1.765226087174954,279477.85662840854,106,304730.2753357631,283312.98966352665,314390.45924906264,0.052041728571903256,296525.87645693624,0.0006909145183600497,0.7639076389151105,low,0,8934.69842347721,7700.0,7,1,0.02,0,0.05881669142876131,0.10446504375525446,249960.10002247372,0.03,0.027413080179597225,287245.182273159,12.479357410192948,30.0,1.141984445756016,0.40925637430123535,1,305254.9460685495,279959.0488948259,0.0,0.0,0.0,0.9695298770424302,295953.7903284345,137.0,0.0,0.622344058106272,268082.49578414334,11195.790315835937,9187.697338192404,-8710.155372247118,0.9695298770424302,300056.12502390286
4066,5,5,2853.0,4.5,35.7,0.227,10.0,4,-0.4918643482624312,662692.2726260694,100,654515.5204179109,568768.8871181585,693271.8523706968,0.09897401389823912,661249.859884064,0.001764981559616373,-0.34691111130550967,low,1,9762.559706814134,7200.0,9,0,0.0,0,0.08058960555929566,0.09800226886487579,550445.738388785,0.09,0.10670007848102145,737311.7615558304,13.404217610204539,45.0,1.1471693975580852,0.0007379780301413434,0,657231.3790600646,665442.0600330216,,,,,,,,,,,,,0.9831009460120448,
14665,5,3,1371.0,3.0,11.1,0.109,3.8,9,-1.124568731358794,285997.03716516553,256,302839.33531576145,284444.19606164057,324752.3650218878,0.06626292560019831,308244.50387730746,-0.004608389865349492,2.3949660190113398,medium,0,5980.1253793720425,7500.0,15,1,0.0,0,0.06750517024007933,0.07817141178490955,256523.9901643367,0.09,0.08884782679759043,312570.2606551142,12.538774130299439,22.0,0.6615797508423886,0.23470233393144652,1,304095.9423790687,287183.7584892365,-0.03,-1.0,1.0,0.9793643001820282,297820.709796271,5.0,1.0,0.9073599376452369,287895.46732253296,2331.862881931363,25391.351778824228,15862.102213829541,0.9793643001820282,
335,1,3,1882.0,2.0,5.1,0.162,6.9,5,-0.23616653381249975,277110.86821754073,139,284637.87136434275,262306.32155745674,298396.6133259895,0.06445526587656492,279066.66711443325,-0.001536946834794219,-1.9247044054254663,low,1,4593.278088353434,5500.0,5,0,0.0,0,0.06378210635062598,0.0708036624001128,244752.57404575794,0.03,0.02198587399659349,283270.86113117577,12.483836181307929,45.0,1.070193352369254,0.08768005263989151,0,285127.9479095201,277587.985110933,,,,,,,,,,,,,0.9782982831630793,294687.5369136509
7347,1,3,1709.0,2.0,15.3,0.162,6.1,6,1.0777346092397417,264078.8347279543,152,253947.57677004876,234830.92646753674,272367.1352455526,0.07414256237569283,250249.48794281215,0.0003844052976241623,-2.599199999189434,medium,0,1000.0,1100.0,12,0,0.0,0,0.06765702495027714,0.07189915635647666,221891.5814030082,0.03,0.07124363365309769,283579.1601242767,12.45843750848382,22.0,1.0253104533614439,0.0960814485513372,0,254384.8121614009,264533.51365861663,,,,,,,,,,,,,0.9945350672848206,
18900,3,3,1750.0,2.5,32.0,0.169,6.6,8,0.7547576029807299,348469.116152185,238,309566.0507802802,287403.73815078574,341317.37435654015,0.0859623903377198,310599.08636480285,-0.00435016982379564,-0.11946951560912175,low,0,3605.151387880849,3500.0,4,1,-0.02,0,0.06938495613508792,0.04321675119930732,277209.3092449427,0.07,0.11862089438916681,392356.35719139397,12.815389618986172,30.0,0.695865487138521,0.00041369027495516197,0,310533.4532623957,349558.09179100755,,,,,,,,,,,,,1.0011621950246437,
9652,2,4,1975.0,3.0,31.3,0.163,2.4,6,-2.491496872682806,255921.12730228837,510,277514.61712880695,255072.83782385167,289009.38872124633,0.06245501580652668,272899.21178958635,0.0072123801470071495,1.2706664869595252,medium,0,17577.95495240097,17200.0,24,0,0.0,1,0.06598200632261068,0.10303964779457622,217843.87786556766,0.05,0.03283379805056315,264463.4611308771,12.368686195792495,22.0,1.0504060158062307,0.3436785611745393,1,277755.0097314207,256142.81488938758,0.0,0.0,0.0,0.936805435694123,260202.40290766896,35.0,1.0,0.8967443838735101,254030.01640851656,3968.4590249419393,18608.18359054793,8288.974155393078,0.936805435694123,261584.2727857161
22290,2,4,2424.0,2.0,15.2,0.11,7.0,2,1.60396263493413,378455.7847366902,413,343677.8396371426,330780.59748681705,379166.9583510015,0.06826066165468347,356851.43278247607,-0.0008931351435990742,2.402291665121104,low,0,1000.0,1100.0,21,1,0.01,1,0.06830426466187339,0.055169192281834756,306433.5188373384,0.05,0.02541763093834852,388198.52840692346,12.799813082893639,30.0,1.0838542557409965,0.019305801604130014,0,343975.5450740159,378783.6160127807,,,,,,,,,,,,,1.0351536749318124,390787.7451384337
24677,1,3,2061.0,2.0,11.0,0.267,5.4,2,0.7171627271932693,306217.5064275972,408,290432.7168256371,271145.93919065886,314692.0028966635,0.07446859749402268,287030.74322654726,-0.0016498900407650608,1.1096750817303662,high,1,3426.6401024183633,4600.0,24,0,0.0,1,0.06778743899760908,0.06529953793639505,252345.95877402925,0.03,-0.005172003626318103,304637.8369234088,12.501421471042674,18.0,1.0686109047082364,0.48426455218183734,1,290932.7706722533,306744.73780725704,0.0,0.0,0.0,1.017221331741008,295943.0204303307,7.0,1.0,0.9939302738474466,292391.70418516675,2364.122314960686,36619.10530871913,26945.19038912928,1.017221331741008,
9259,0,3,1663.0,2.0,6.7,0.148,5.2,3,-2.4268469565546837,186546.90435635473,84,212904.26114525468,200402.7297224585,224102.32806076767,0.05588688937806818,207994.5428079821,0.004807066379314787,-1.2668119245886917,high,1,13027.641162656297,14700.0,19,0,0.0,0,0.05735475575122728,0.07973828794631192,170582.42680779484,0.01,0.11632745549954333,209560.01389642773,12.133139627570698,18.0,1.148055552354483,0.40060917213767117,1,213015.22718441256,186644.13289927933,0.0,0.0,0.0,0.9370606625980223,199608.1899288939,72.0,0.0,0.32546474591451524,185488.3801456217,4777.571620099516,1878.3121751705567,-7536.468948569502,0.9370606625980223,209778.71529607914
5814,2,2,1571.0,1.5,23.7,0.088,5.1,12,1.831106618380752,250285.78067057402,350,235939.02499425944,209577.7177404266,250883.8066928962,0.08994763605143685,232445.4874311239,-0.00114391726603957,-0.7949742957139652,low,0,1000.0,1300.0,23,0,0.0,1,0.07697905442057476,0.06987996413320621,206354.66314032397,0.05,0.10059256518301814,276772.52318337775,12.43979458760009,30.0,0.8361616762209529,0.005287401376843407,0,236143.40340453322,250502.5867287021,,,,,,,,,,,,,0.9846275117586373,
19307,4,3,1566.0,2.0,27.8,0.664,8.9,12,0.38988761951338763,407940.2750041535,340,396836.95842600224,367908.40301250946,440556.72130452545,0.09010260024400996,410022.53738384054,-0.0019774653277709556,1.159660710496551,medium,0,4388.511855900094,3800.0,19,0,0.0,1,0.07404104009760398,0.08193750429838698,340679.28051791276,0.02,0.06280804939300855,434383.95341633935,12.866297876184689,22.0,0.7957015993469208,0.11799844683967212,0,397151.2151474839,408263.3244849569,,,,,,,,,,,,,1.0312039513124056,
3268,1,3,2031.0,3.0,46.1,0.195,5.8,1,-0.7161943309762199,253725.65301976152,25,270105.7584015606,251456.75653459146,301980.4474289323,0.09154561955922524,270568.0182229021,0.006683745305523536,1.1964526392140908,high,1,8183.369408470467,10300.0,10,0,0.0,0,0.07461824782369011,0.07112350347226937,227089.60263592922,0.03,-0.030285408558830447,246156.66147503388,12.253432682453408,18.0,1.0042984006530793,0.9197023039136517,1,270570.81421537575,254162.50631289073,0.0,0.0,0.0,0.9870650666556159,267070.99876856414,23.0,1.0,0.7144951582179675,256138.30277831128,3149.4331429621966,20865.330733911596,11312.440021491617,0.9870650666556159,247021.21536643937
23367,1,3,1695.0,2.5,27.4,0.242,4.3,9,0.39335987593058597,246650.7604102103,244,248150.71679278254,225692.8136070334,269869.44779990544,0.0893817362715712,238505.27959430107,-0.005001699525821946,0.7488785752696434,low,0,6025.2533519421795,7300.0,3,0,0.0,0,0.07375269450862848,0.053717577642370604,215113.1255568172,0.03,0.061662457763079256,262338.55608552607,12.401412040797334,30.0,0.6820734203226696,0.04775640067631706,0,248577.97141419386,247075.4324749212,,,,,,,,,,,,,1.0048020076229434,269970.6177944347
882,3,4,2156.0,3.5,25.9,0.135,5.7,9,-0.06665638672224174,368278.9792613403,265,361539.1624966093,335817.6626982384,385140.2406886037,0.06851959368310201,363978.1774141437,-0.005350818127040112,0.899585947594038,high,1,7505.886827257405,10600.0,15,1,0.0,0,0.06240783747324081,0.07870140030279402,304408.5660189963,0.07,0.06784971936651117,394133.808114115,12.738747608065516,18.0,0.6528306024419149,0.2019167343962368,1,362668.9823922329,369429.8612710128,0.0,0.0,0.0,1.0072139054396747,365285.2421371135,23.0,1.0,0.9566679609830262,360901.81923146814,4215.546634710465,48987.36638521444,35749.274269717265,1.0072139054396747,392868.10560809844
4700,5,2,1713.0,2.0,36.2,0.425,6.9,10,-2.4319550979585283,349408.3141805416,282,389623.7993690759,353848.74101521686,420173.58514101844,0.08589919364724086,393534.5693291281,-0.006363535148073825,-0.4853859434602275,high,1,17794.751960047968,21700.0,11,1,0.02,0,0.07535967745889635,0.11452477769991533,303821.0303912823,0.09,0.1297092324207228,397800.42127507366,12.757018069577347,18.0,0.6525168762281618,0.14952712111134922,0,391240.5114709213,350858.15541440825,,,,,,,,,,,,,0.9300036092566433,394490.6559176722
12291,4,2,1305.0,2.0,11.9,0.115,6.5,8,0.44301291729618536,276421.48311637575,234,277650.8221975585,264597.21350248385,290330.7417069016,0.04640602055863852,280037.4705566595,-0.004566220363733037,-0.3215534443177731,high,0,1000.0,900.0,19,0,0.0,0,0.056562408223455415,0.05503430937512713,247587.9598406017,0.02,0.039547083823551085,287572.18225278944,12.446382165425328,12.0,0.7062789896582399,0.5948247894188182,1,277870.69495700754,276640.382357454,0.0,0.0,0.0,1.0036543885278284,278886.1424368781,9.0,1.0,0.7720403474561305,274206.0699911505,2382.244054455052,25618.110150548833,16380.714346315017,1.0036543885278284,282935.5179553386
18311,5,3,1587.0,2.0,4.8,0.046,8.1,11,0.9492832213101852,380547.3310716916,318,369216.5328223495,353225.046377107,380802.2618841058,0.03758743188659697,375549.097865234,-0.0030897519551930193,-0.70166850223555,low,1,1000.0,1100.0,16,1,-0.01,1,0.05603497275463879,0.032120150500694,337796.4155796337,0.09,0.08100158990739013,412655.10666318005,12.861558814473046,45.0,0.7190889904260219,0.005529475961607857,0,370748.5666400523,382126.38111038227,,,,,,,,,,,,,1.0029252250499672,
15592,4,3,1887.0,1.5,20.0,0.09,5.2,6,-0.5167469000506998,318817.2046878117,150,326151.5944572616,306393.4621963021,351083.04650917026,0.06807634753121494,330330.6620296007,0.00033413284036149654,-0.30672079143770836,medium,0,7701.502832504998,6000.0,5,0,0.0,0,0.06523053901248599,0.08149709109300832,277263.6085307852,0.02,0.06562803517311444,340442.39978704177,12.641906752361258,22.0,1.0326825120404834,0.20272677434975211,0,326409.8751657588,319069.67726469703,,,,,,,,,,,,,0.9698230850822338,345815.59438566084
8193,1,4,2038.0,2.5,13.0,0.156,6.3,3,1.0970469787622157,314698.710210804,82,298301.59428672504,281142.47483993793,318273.5519896745,0.06202483532073444,294103.1165531073,0.004751603861777483,-1.0934028106605396,low,1,1000.0,700.0,10,1,0.02,0,0.06280993412829378,0.08312069288827766,257891.47936559832,0.03,0.07594132315197781,339528.2074234954,12.655530025381193,45.0,1.1468373605984965,0.00048118525981383225,0,298815.1964087765,315240.5441415197,,,,,,,,,,,,,1.0009515117104772,
5094,4,2,1565.0,1.5,6.6,0.232,6.7,4,0.15599007057906686,334968.40522992343,96,329385.7014632193,313674.82219602173,356828.1842843056,0.06444876910508945,326707.2838875821,0.002030640128426231,2.276034318917174,low,1,3502.7640796375576,2600.0,8,1,-0.01,0,0.06377950764203578,0.03567844730866701,298564.44599617453,0.02,0.03801789259068115,347948.37018189183,12.695285673788334,45.0,1.1491647254385426,0.0554439915302043,0,329646.54327355704,335233.6680049558,,,,,,,,,,,,,1.0359793813969553,
2802,2,4,2423.0,3.0,19.6,0.089,7.4,4,1.2225301246554565,383023.3642182432,453,357452.3926846106,335054.1104245297,392052.09330555017,0.07855133980498685,368389.8858485821,-0.000561633426041366,1.3440916264857063,high,0,1354.9922978917575,1300.0,14,0,0.0,1,0.07242053592199475,0.05949517066093162,317013.08194445085,0.05,0.019687357574976555,390638.8000817017,12.751597928507616,12.0,1.149608855288891,0.5326568323420477,1,357762.03010795434,383355.15208707313,0.0,0.0,0.0,1.0373490436970283,371124.0998035939,6.0,1.0,0.9946528638073375,366670.61060595076,2831.0229500621163,48302.536363608146,36304.74814839726,1.0373490436970283,399543.44012716325
